"date","city","population","migration_rate","median_income","created_at"
"2023-09-01","Ottawa",1609969,"151.60","54000.00","2025-11-05 07:48:55.684194"
"2023-09-01","Toronto",6837468,"151.60","44000.00","2025-11-05 07:48:55.684194"
"2023-09-01","Vancouver",2981253,"46.98","46300.00","2025-11-05 07:48:55.684194"
"2023-09-01","Victoria",434085,"46.98","47433.33","2025-11-05 07:48:55.684194"
"2023-09-01","Winnipeg",910729,"21.89","45100.00","2025-11-05 07:48:55.684194"
"2023-10-01","Calgary",1678702,"43.16","46100.00","2025-11-05 07:48:55.684194"
"2023-10-01","Edmonton",1559106,"43.16","49100.00","2025-11-05 07:48:55.684194"
"2023-10-01","Ottawa",1609969,"151.60","54000.00","2025-11-05 07:48:55.684194"
"2023-10-01","Toronto",6837468,"151.60","44000.00","2025-11-05 07:48:55.684194"
"2023-10-01","Vancouver",2981253,"46.98","46300.00","2025-11-05 07:48:55.684194"
"2023-10-01","Victoria",434085,"46.98","47433.33","2025-11-05 07:48:55.684194"
"2023-10-01","Winnipeg",910729,"21.89","45100.00","2025-11-05 07:48:55.684194"
"2023-11-01","Calgary",1678702,"43.16","46100.00","2025-11-05 07:48:55.684194"
"2023-11-01","Edmonton",1559106,"43.16","49100.00","2025-11-05 07:48:55.684194"
"2023-11-01","Ottawa",1609969,"151.60","54000.00","2025-11-05 07:48:55.684194"
"2023-11-01","Toronto",6837468,"151.60","44000.00","2025-11-05 07:48:55.684194"
"2023-11-01","Vancouver",2981253,"46.98","46300.00","2025-11-05 07:48:55.684194"
"2023-11-01","Victoria",434085,"46.98","47433.33","2025-11-05 07:48:55.684194"
"2023-11-01","Winnipeg",910729,"21.89","45100.00","2025-11-05 07:48:55.684194"
"2023-12-01","Calgary",1678702,"43.16","46100.00","2025-11-05 07:48:55.684194"
"2023-12-01","Edmonton",1559106,"43.16","49100.00","2025-11-05 07:48:55.684194"
"2023-12-01","Ottawa",1609969,"151.60","54000.00","2025-11-05 07:48:55.684194"
"2023-12-01","Toronto",6837468,"151.60","44000.00","2025-11-05 07:48:55.684194"
"2023-12-01","Vancouver",2981253,"46.98","46300.00","2025-11-05 07:48:55.684194"
"2023-12-01","Victoria",434085,"46.98","47433.33","2025-11-05 07:48:55.684194"
"2023-12-01","Winnipeg",910729,"21.89","45100.00","2025-11-05 07:48:55.684194"
"2024-01-01","Calgary",1778881,"51.97","46100.00","2025-11-05 07:48:55.684194"
"2024-01-01","Edmonton",1631614,"51.97","49100.00","2025-11-05 07:48:55.684194"
"2024-01-01","Ottawa",1660269,"150.66","54000.00","2025-11-05 07:48:55.684194"
"2024-01-01","Toronto",7106379,"150.66","44000.00","2025-11-05 07:48:55.684194"
"2024-01-01","Vancouver",3108941,"38.46","46300.00","2025-11-05 07:48:55.684194"
"2024-01-01","Victoria",441491,"38.46","47433.33","2025-11-05 07:48:55.684194"
"2024-01-01","Winnipeg",941641,"21.65","45100.00","2025-11-05 07:48:55.684194"
"2024-02-01","Calgary",1778881,"51.97","46100.00","2025-11-05 07:48:55.684194"
"2024-02-01","Edmonton",1631614,"51.97","49100.00","2025-11-05 07:48:55.684194"
"2024-02-01","Ottawa",1660269,"150.66","54000.00","2025-11-05 07:48:55.684194"
"2024-02-01","Toronto",7106379,"150.66","44000.00","2025-11-05 07:48:55.684194"
"2024-02-01","Vancouver",3108941,"38.46","46300.00","2025-11-05 07:48:55.684194"
"2024-02-01","Victoria",441491,"38.46","47433.33","2025-11-05 07:48:55.684194"
"2024-02-01","Winnipeg",941641,"21.65","45100.00","2025-11-05 07:48:55.684194"
"2024-03-01","Calgary",1778881,"51.97","46100.00","2025-11-05 07:48:55.684194"
"2024-03-01","Edmonton",1631614,"51.97","49100.00","2025-11-05 07:48:55.684194"
"2024-03-01","Ottawa",1660269,"150.66","54000.00","2025-11-05 07:48:55.684194"
"2024-03-01","Toronto",7106379,"150.66","44000.00","2025-11-05 07:48:55.684194"
"2024-03-01","Vancouver",3108941,"38.46","46300.00","2025-11-05 07:48:55.684194"
"2024-03-01","Victoria",441491,"38.46","47433.33","2025-11-05 07:48:55.684194"
"2024-03-01","Winnipeg",941641,"21.65","45100.00","2025-11-05 07:48:55.684194"
"2024-04-01","Calgary",1778881,"51.97","46100.00","2025-11-05 07:48:55.684194"
"2024-04-01","Edmonton",1631614,"51.97","49100.00","2025-11-05 07:48:55.684194"
"2024-04-01","Ottawa",1660269,"150.66","54000.00","2025-11-05 07:48:55.684194"
"2024-04-01","Toronto",7106379,"150.66","44000.00","2025-11-05 07:48:55.684194"
"2024-04-01","Vancouver",3108941,"38.46","46300.00","2025-11-05 07:48:55.684194"
"2024-04-01","Victoria",441491,"38.46","47433.33","2025-11-05 07:48:55.684194"
"2024-04-01","Winnipeg",941641,"21.65","45100.00","2025-11-05 07:48:55.684194"
"2024-05-01","Calgary",1778881,"51.97","46100.00","2025-11-05 07:48:55.684194"
"2024-05-01","Edmonton",1631614,"51.97","49100.00","2025-11-05 07:48:55.684194"
"2024-05-01","Ottawa",1660269,"150.66","54000.00","2025-11-05 07:48:55.684194"
"2024-05-01","Toronto",7106379,"150.66","44000.00","2025-11-05 07:48:55.684194"
"2024-05-01","Vancouver",3108941,"38.46","46300.00","2025-11-05 07:48:55.684194"
"2024-05-01","Victoria",441491,"38.46","47433.33","2025-11-05 07:48:55.684194"
"2024-05-01","Winnipeg",941641,"21.65","45100.00","2025-11-05 07:48:55.684194"
"2024-06-01","Calgary",1778881,"51.97","46100.00","2025-11-05 07:48:55.684194"
"2024-06-01","Edmonton",1631614,"51.97","49100.00","2025-11-05 07:48:55.684194"
"2024-06-01","Ottawa",1660269,"150.66","54000.00","2025-11-05 07:48:55.684194"
"2024-06-01","Toronto",7106379,"150.66","44000.00","2025-11-05 07:48:55.684194"
"2024-06-01","Vancouver",3108941,"38.46","46300.00","2025-11-05 07:48:55.684194"
"2024-06-01","Victoria",441491,"38.46","47433.33","2025-11-05 07:48:55.684194"
"2024-06-01","Winnipeg",941641,"21.65","45100.00","2025-11-05 07:48:55.684194"
"2024-07-01","Calgary",1778881,"51.97","46100.00","2025-11-05 07:48:55.684194"
"2024-07-01","Edmonton",1631614,"51.97","49100.00","2025-11-05 07:48:55.684194"
"2024-07-01","Ottawa",1660269,"150.66","54000.00","2025-11-05 07:48:55.684194"
"2024-07-01","Toronto",7106379,"150.66","44000.00","2025-11-05 07:48:55.684194"
"2024-07-01","Vancouver",3108941,"38.46","46300.00","2025-11-05 07:48:55.684194"
"2024-07-01","Victoria",441491,"38.46","47433.33","2025-11-05 07:48:55.684194"
"2024-07-01","Winnipeg",941641,"21.65","45100.00","2025-11-05 07:48:55.684194"
"2024-08-01","Calgary",1778881,"51.97","46100.00","2025-11-05 07:48:55.684194"
"2024-08-01","Edmonton",1631614,"51.97","49100.00","2025-11-05 07:48:55.684194"
"2024-08-01","Ottawa",1660269,"150.66","54000.00","2025-11-05 07:48:55.684194"
"2024-08-01","Toronto",7106379,"150.66","44000.00","2025-11-05 07:48:55.684194"
"2024-08-01","Vancouver",3108941,"38.46","46300.00","2025-11-05 07:48:55.684194"
"2024-08-01","Victoria",441491,"38.46","47433.33","2025-11-05 07:48:55.684194"
"2024-08-01","Winnipeg",941641,"21.65","45100.00","2025-11-05 07:48:55.684194"
"2024-09-01","Calgary",1778881,"51.97","46100.00","2025-11-05 07:48:55.684194"
"2024-09-01","Edmonton",1631614,"51.97","49100.00","2025-11-05 07:48:55.684194"
"2024-09-01","Ottawa",1660269,"150.66","54000.00","2025-11-05 07:48:55.684194"
"2024-09-01","Toronto",7106379,"150.66","44000.00","2025-11-05 07:48:55.684194"
"2024-09-01","Vancouver",3108941,"38.46","46300.00","2025-11-05 07:48:55.684194"
"2024-09-01","Victoria",441491,"38.46","47433.33","2025-11-05 07:48:55.684194"
"2024-09-01","Winnipeg",941641,"21.65","45100.00","2025-11-05 07:48:55.684194"
"2024-10-01","Calgary",1778881,"51.97","46100.00","2025-11-05 07:48:55.684194"
"2024-10-01","Edmonton",1631614,"51.97","49100.00","2025-11-05 07:48:55.684194"
"2024-10-01","Ottawa",1660269,"150.66","54000.00","2025-11-05 07:48:55.684194"
"2024-10-01","Toronto",7106379,"150.66","44000.00","2025-11-05 07:48:55.684194"
"2024-10-01","Vancouver",3108941,"38.46","46300.00","2025-11-05 07:48:55.684194"
"2024-10-01","Victoria",441491,"38.46","47433.33","2025-11-05 07:48:55.684194"
"2024-10-01","Winnipeg",941641,"21.65","45100.00","2025-11-05 07:48:55.684194"
"2024-11-01","Calgary",1778881,"51.97","46100.00","2025-11-05 07:48:55.684194"
"2024-11-01","Edmonton",1631614,"51.97","49100.00","2025-11-05 07:48:55.684194"
"2024-11-01","Ottawa",1660269,"150.66","54000.00","2025-11-05 07:48:55.684194"
"2024-11-01","Toronto",7106379,"150.66","44000.00","2025-11-05 07:48:55.684194"
"2024-11-01","Vancouver",3108941,"38.46","46300.00","2025-11-05 07:48:55.684194"
"2024-11-01","Victoria",441491,"38.46","47433.33","2025-11-05 07:48:55.684194"
"2024-11-01","Winnipeg",941641,"21.65","45100.00","2025-11-05 07:48:55.684194"
"2024-12-01","Calgary",1778881,"51.97","46100.00","2025-11-05 07:48:55.684194"
"2024-12-01","Edmonton",1631614,"51.97","49100.00","2025-11-05 07:48:55.684194"
"2024-12-01","Ottawa",1660269,"150.66","54000.00","2025-11-05 07:48:55.684194"
"2024-12-01","Toronto",7106379,"150.66","44000.00","2025-11-05 07:48:55.684194"
"2024-12-01","Vancouver",3108941,"38.46","46300.00","2025-11-05 07:48:55.684194"
"2024-12-01","Victoria",441491,"38.46","47433.33","2025-11-05 07:48:55.684194"
"2024-12-01","Winnipeg",941641,"21.65","45100.00","2025-11-05 07:48:55.684194"
"2025-01-01","Calgary",1873444,"26.79","46100.00","2025-11-05 07:48:55.684194"
"2025-01-01","Edmonton",1695269,"26.79","49100.00","2025-11-05 07:48:55.684194"
"2025-01-01","Ottawa",1705002,"79.72","54000.00","2025-11-05 07:48:55.684194"
"2025-01-01","Toronto",7366320,"79.72","44000.00","2025-11-05 07:48:55.684194"
"2025-01-01","Vancouver",3236870,"18.02","46300.00","2025-11-05 07:48:55.684194"
"2025-01-01","Victoria",449085,"18.02","47433.33","2025-11-05 07:48:55.684194"
"2025-01-01","Winnipeg",975206,"10.86","45100.00","2025-11-05 07:48:55.684194"
"2025-02-01","Calgary",1873444,"26.79","46100.00","2025-11-05 07:48:55.684194"
"2025-02-01","Edmonton",1695269,"26.79","49100.00","2025-11-05 07:48:55.684194"
"2025-02-01","Ottawa",1705002,"79.72","54000.00","2025-11-05 07:48:55.684194"
"2025-02-01","Toronto",7366320,"79.72","44000.00","2025-11-05 07:48:55.684194"
"2025-02-01","Vancouver",3236870,"18.02","46300.00","2025-11-05 07:48:55.684194"
"2025-02-01","Victoria",449085,"18.02","47433.33","2025-11-05 07:48:55.684194"
"2025-02-01","Winnipeg",975206,"10.86","45100.00","2025-11-05 07:48:55.684194"
"2025-03-01","Calgary",1873444,"26.79","46100.00","2025-11-05 07:48:55.684194"
"2025-03-01","Edmonton",1695269,"26.79","49100.00","2025-11-05 07:48:55.684194"
"2025-03-01","Ottawa",1705002,"79.72","54000.00","2025-11-05 07:48:55.684194"
"2025-03-01","Toronto",7366320,"79.72","44000.00","2025-11-05 07:48:55.684194"
"2025-03-01","Vancouver",3236870,"18.02","46300.00","2025-11-05 07:48:55.684194"
"2025-03-01","Victoria",449085,"18.02","47433.33","2025-11-05 07:48:55.684194"
"2025-03-01","Winnipeg",975206,"10.86","45100.00","2025-11-05 07:48:55.684194"
"2025-04-01","Calgary",1873444,"26.79","46100.00","2025-11-05 07:48:55.684194"
"2025-04-01","Edmonton",1695269,"26.79","49100.00","2025-11-05 07:48:55.684194"
"2025-04-01","Ottawa",1705002,"79.72","54000.00","2025-11-05 07:48:55.684194"
"2025-04-01","Toronto",7366320,"79.72","44000.00","2025-11-05 07:48:55.684194"
"2025-04-01","Vancouver",3236870,"18.02","46300.00","2025-11-05 07:48:55.684194"
"2025-04-01","Victoria",449085,"18.02","47433.33","2025-11-05 07:48:55.684194"
"2025-04-01","Winnipeg",975206,"10.86","45100.00","2025-11-05 07:48:55.684194"
"2025-05-01","Calgary",1873444,"26.79","46100.00","2025-11-05 07:48:55.684194"
"2025-05-01","Edmonton",1695269,"26.79","49100.00","2025-11-05 07:48:55.684194"
"2025-05-01","Ottawa",1705002,"79.72","54000.00","2025-11-05 07:48:55.684194"
"2025-05-01","Toronto",7366320,"79.72","44000.00","2025-11-05 07:48:55.684194"
"2025-05-01","Vancouver",3236870,"18.02","46300.00","2025-11-05 07:48:55.684194"
"2025-05-01","Victoria",449085,"18.02","47433.33","2025-11-05 07:48:55.684194"
"2025-05-01","Winnipeg",975206,"10.86","45100.00","2025-11-05 07:48:55.684194"
"2025-06-01","Calgary",1873444,"26.79","46100.00","2025-11-05 07:48:55.684194"
"2025-06-01","Edmonton",1695269,"26.79","49100.00","2025-11-05 07:48:55.684194"
"2025-06-01","Ottawa",1705002,"79.72","54000.00","2025-11-05 07:48:55.684194"
"2025-06-01","Toronto",7366320,"79.72","44000.00","2025-11-05 07:48:55.684194"
"2025-06-01","Vancouver",3236870,"18.02","46300.00","2025-11-05 07:48:55.684194"
"2025-06-01","Victoria",449085,"18.02","47433.33","2025-11-05 07:48:55.684194"
"2025-06-01","Winnipeg",975206,"10.86","45100.00","2025-11-05 07:48:55.684194"
"2025-07-01","Calgary",1873444,"26.79","46100.00","2025-11-05 07:48:55.684194"
"2025-07-01","Edmonton",1695269,"26.79","49100.00","2025-11-05 07:48:55.684194"
"2025-07-01","Ottawa",1705002,"79.72","54000.00","2025-11-05 07:48:55.684194"
"2025-07-01","Toronto",7366320,"79.72","44000.00","2025-11-05 07:48:55.684194"
"2025-07-01","Vancouver",3236870,"18.02","46300.00","2025-11-05 07:48:55.684194"
"2025-07-01","Victoria",449085,"18.02","47433.33","2025-11-05 07:48:55.684194"
"2025-07-01","Winnipeg",975206,"10.86","45100.00","2025-11-05 07:48:55.684194"
"2025-08-01","Calgary",1873444,"26.79","46100.00","2025-11-05 07:48:55.684194"
"2025-08-01","Edmonton",1695269,"26.79","49100.00","2025-11-05 07:48:55.684194"
"2025-08-01","Ottawa",1705002,"79.72","54000.00","2025-11-05 07:48:55.684194"
"2025-08-01","Toronto",7366320,"79.72","44000.00","2025-11-05 07:48:55.684194"
"2025-08-01","Vancouver",3236870,"18.02","46300.00","2025-11-05 07:48:55.684194"
"2025-08-01","Victoria",449085,"18.02","47433.33","2025-11-05 07:48:55.684194"
"2025-08-01","Winnipeg",975206,"10.86","45100.00","2025-11-05 07:48:55.684194"
